station_origin,station_destination,flows,population,jobs,distance
Wimbledon Park,Westminster,9,1664,15466,12594.28814760503
Wimbledon Park,White City,7,1664,5966,10533.383027048681
Wimbledon Park,Whitechapel,4,1664,17633,18629.788386038537
Wimbledon Park,Willesden Junction,0,1664,4165,13139.179781785826
Wimbledon Park,Wimbledon,543,1664,6295,1655.873019488239
Wimbledon Park,Wood Green,0,1664,2146,23700.573062106436
Wimbledon Park,Wood Lane,0,1664,1578,11625.58741993002
Wood Green,Acton Town,20,6667,2202,23044.079006959684
Wood Green,Aldgate,62,6667,7782,12640.280510164228
Wood Green,Aldgate East,20,6667,7932,12884.058046912802
Wood Green,Alperton,3,6667,741,28017.116614806742
Wood Green,Amersham,0,6667,256,48332.32906418071
Wood Green,Angel,41,6667,8103,9638.277402930005
Wood Green,Archway,3,6667,2193,13755.936243380396
Wood Green,Arnos Grove,100,6667,748,2859.6727370176395
Wood Green,Arsenal,20,6667,315,5141.325881307049
Wood Green,Baker Street,63,6667,14973,10946.907186662904
Wood Green,Balham,7,6667,3814,20584.43744625369
Wood Green,Bank and Monument,149,6667,78549,12260.94849871426
Wood Green,Barbican,39,6667,9134,10776.85558792436
Wood Green,Barking,1,6667,7004,20809.695395642833
Wood Green,Barkingside,0,6667,262,25418.892199755675
Wood Green,Barons Court,18,6667,2956,17949.44722756224
Wood Green,Becontree,0,6667,456,24104.131236508783
Wood Green,Belsize Park,17,6667,2255,12751.752704932916
Wood Green,Bermondsey,9,6667,3172,15235.44853403888
Wood Green,Bethnal Green,10,6667,4660,14325.404283544305
Wood Green,Blackfriars,1,6667,10849,13382.31947337797
Wood Green,Blackhorse Road,32,6667,2955,10342.238365928502
Wood Green,Bond Street,48,6667,20967,11662.44342208902
Wood Green,Borough,17,6667,3254,13662.240784577734
Wood Green,Boston Manor,3,6667,892,26555.746935230527
Wood Green,Bounds Green,63,6667,778,1505.425310255034
Wood Green,Bow Road,4,6667,1193,15418.793533371048
Wood Green,Brent Cross,2,6667,450,17830.513578926668
Wood Green,Brixton,56,6667,5084,18151.18593781795
Wood Green,Bromley-by-Bow,7,6667,1613,16427.5585415281
Wood Green,Burnt Oak,1,6667,649,22423.028908473665
Wood Green,Caledonian Road,97,6667,1803,6423.330618431579
Wood Green,Camden Town,26,6667,6348,10719.896429726603
Wood Green,Canada Water,4,6667,20443,15523.390765136779
Wood Green,Canary Wharf,64,6667,58772,16849.089583603338
Wood Green,Canning Town,15,6667,15428,17198.280554658002
Wood Green,Cannon Street,1,6667,4698,12590.256181722583
Wood Green,Canons Park,0,6667,526,26424.516968125507
Wood Green,Chalfont & Latimer,0,6667,554,44946.66276684076
Wood Green,Chalk Farm,14,6667,1329,11713.662306600048
Wood Green,Chancery Lane,43,6667,15391,10600.35219969417
Wood Green,Charing Cross,11,6667,7016,11495.389574564342
Wood Green,Chesham,0,6667,243,51262.54775534973
Wood Green,Chiswick Park,6,6667,1517,21771.923208953074
Wood Green,Clapham Common,13,6667,2020,18159.518309572828
Wood Green,Clapham North,4,6667,1238,17516.76424196315
Wood Green,Clapham South,6,6667,1513,19411.825273416194
Wood Green,Cockfosters,27,6667,262,8048.405418564838
Wood Green,Colindale,13,6667,2081,21116.62915244056
Wood Green,Colliers Wood,3,6667,865,23914.87113424495
Wood Green,Covent Garden,103,6667,4355,10667.801620928556
Wood Green,Dagenham East,0,6667,649,26811.51323366675
Wood Green,Dagenham Heathway,0,6667,1108,25532.307847682187
Wood Green,Debden,0,6667,865,28532.079559642993
Wood Green,Dollis Hill,4,6667,847,17429.857081243415
Wood Green,Ealing Broadway,12,6667,4846,24162.69104750819
Wood Green,Ealing Common,2,6667,915,24070.691341527276
Wood Green,Earl's Court,65,6667,6613,16444.674608522397
Wood Green,East Acton,5,6667,1505,19553.8534474941
Wood Green,East Finchley,0,6667,1253,17095.136017805005
Wood Green,East Ham,3,6667,2062,19054.471574609754
Wood Green,East Putney,7,6667,1877,20710.109759042854
Wood Green,Eastcote,1,6667,364,29449.730348077763
Wood Green,Edgware,5,6667,772,23941.143387728098
Wood Green,Edgware Road,45,6667,6868,11981.726044053825
Wood Green,Elephant & Castle,35,6667,6427,14174.518896434134
Wood Green,Elm Park,0,6667,269,29107.30338219529
Wood Green,Embankment,10,6667,10220,11835.715405387602
Wood Green,Epping,0,6667,498,34479.46685182747
Wood Green,Euston,79,6667,16800,9346.320328744054
Wood Green,Euston Square,11,6667,8093,9497.432143436115
Wood Green,Fairlop,0,6667,182,26587.598255914927
Wood Green,Farringdon,144,6667,25592,10315.95311833647
Wood Green,Finchley Central,1,6667,1921,19465.674980341693
Wood Green,Finchley Road,17,6667,3417,14481.492267806994
Wood Green,Finsbury Park,268,6667,6769,4368.575363574447
Wood Green,Fulham Broadway,16,6667,4200,17954.80471385058
Wood Green,Gants Hill,2,6667,601,21930.603609754628
Wood Green,Gloucester Road,42,6667,5194,15534.57257809114
Wood Green,Golders Green,12,6667,1871,16315.425123927014
Wood Green,Goldhawk Road,4,6667,370,17661.87350697928
Wood Green,Goodge Street,11,6667,6457,10490.992297947352
Wood Green,Great Portland Street,28,6667,6936,10117.379012599591
Wood Green,Green Park,121,6667,26754,12118.656537481973
Wood Green,Greenford,2,6667,1157,27014.930587132105
Wood Green,Gunnersbury,12,6667,4775,22368.85288301514
Wood Green,Hainault,1,6667,356,27466.262676444498
Wood Green,Hammersmith,83,6667,18250,18667.443625970205
Wood Green,Hampstead,21,6667,2010,13929.73965574859
Wood Green,Hanger Lane,3,6667,1493,23188.63493934432
Wood Green,Harlesden,3,6667,1668,19099.56202632725
Wood Green,Harrow & Wealdstone,0,6667,1335,27764.078978536538
Wood Green,Harrow-on-the-Hill,3,6667,3019,25024.487196582548
Wood Green,Hatton Cross,2,6667,1219,35112.15725383176
Wood Green,Heathrow Terminal 4,2,6667,693,36988.48991990131
Wood Green,Heathrow Terminal 5,5,6667,975,39980.06845499579
Wood Green,Heathrow Terminals 2 & 3,8,6667,2406,37524.83639983071
Wood Green,Hendon Central,14,6667,1878,18964.13386289952
Wood Green,High Street Kensington,21,6667,5427,15645.479263457168
Wood Green,Highbury & Islington,457,6667,25385,6425.895473076671
Wood Green,Highgate,1,6667,856,15346.133949243502
Wood Green,Hillingdon,0,6667,318,34164.917814916276
Wood Green,Holborn,260,6667,22346,10034.877272898082
Wood Green,Holland Park,16,6667,2063,15384.569963983564
Wood Green,Holloway Road,70,6667,1696,5808.03742436453
Wood Green,Hornchurch,0,6667,451,30651.67052903862
Wood Green,Hounslow Central,4,6667,708,30829.65744421409
Wood Green,Hounslow East,2,6667,843,30083.980920425507
Wood Green,Hounslow West,2,6667,401,32308.724943648584
Wood Green,Hyde Park Corner,32,6667,2410,12898.526664840305
Wood Green,Kennington,6,6667,1161,14365.305119821924
Wood Green,Kensal Green,1,6667,472,16603.124220567326
Wood Green,Kensington,0,6667,2252,17294.947798699694
Wood Green,Kentish Town,15,6667,3404,11997.827645367855
Wood Green,Kenton,0,6667,768,25983.424807677904
Wood Green,Kew Gardens,5,6667,792,24149.07536136677
Wood Green,Kilburn,3,6667,1953,14998.719232736426
Wood Green,Kilburn Park,3,6667,823,15342.323195853382
Wood Green,King's Cross St. Pancras,339,6667,33330,8457.978141405532
Wood Green,Kingsbury,3,6667,1018,23485.25927303188
Wood Green,Knightsbridge,88,6667,6821,13482.467997743737
Wood Green,Ladbroke Grove,14,6667,2131,15482.936209501222
Wood Green,Lambeth North,17,6667,1319,13178.812777466968
Wood Green,Lancaster Gate,10,6667,1820,13564.446202520276
Wood Green,Latimer Road,7,6667,1109,16142.500256719642
Wood Green,Leicester Square,119,6667,8847,11033.323812805887
Wood Green,Leyton,1,6667,1447,15961.085302347876
Wood Green,Leytonstone,1,6667,1844,17624.95132378284
Wood Green,Liverpool Street,86,6667,61122,11918.211756011518
Wood Green,London Bridge,83,6667,29930,13147.65993293193
Wood Green,Loughton,0,6667,655,26479.982761769053
Wood Green,Maida Vale,8,6667,949,14490.55121805003
Wood Green,Manor House,102,6667,1311,3252.4498879270127
Wood Green,Marble Arch,44,6667,6145,12345.86730482965
Wood Green,Marylebone,15,6667,4250,11485.196517994484
Wood Green,Mile End,20,6667,3759,14793.875144585936
Wood Green,Moorgate,42,6667,24574,11484.131737037802
Wood Green,Morden,3,6667,1447,26526.53982415993
